ekatte,region,municipality,settlement,permanent_06_2020,current_06_2020
62298,Q202904,Q1750337,Q4391366,69,117
66860,Q202904,Q1750337,Q2021239,1687,1615
73256,Q202904,Q1750337,Q2021639,3026,3020
15309,Q202904,Q2615978,Q405420,4209,4354
06050,Q202904,Q2615978,Q2012564,39,60
07020,Q202904,Q2615978,Q2012817,4,24
07555,Q202904,Q2615978,Q2012861,9,26
12320,Q202904,Q2615978,Q2013079,6,24
12770,Q202904,Q2615978,Q2013343,7,15
14903,Q202904,Q2615978,Q2013737,145,184
15572,Q202904,Q2615978,Q4141474,34,76
18037,Q202904,Q2615978,Q2014479,23,58
35345,Q202904,Q2615978,Q2016489,16,23
38186,Q202904,Q2615978,Q2016350,42,65
44300,Q202904,Q2615978,Q2017300,13,48
49334,Q202904,Q2615978,Q4307931,17,63
61100,Q202904,Q2615978,Q4386930,11,17
61652,Q202904,Q2615978,Q2020806,7,30
63001,Q202904,Q2615978,Q2020292,11,17
67641,Q202904,Q2615978,Q2021370,4,16
68775,Q202904,Q2615978,Q4439590,3,11
73417,Q202904,Q2615978,Q1009437,59,155
83466,Q202904,Q2615978,Q4527667,121,211
00549,Q202904,Q1750531,Q2011991,981,1181
02258,Q202904,Q1750531,Q2011123,223,418
03705,Q202904,Q1750531,Q2012244,575,767
14338,Q202904,Q1750531,Q2013272,133,249
16314,Q202904,Q1750531,Q2994088,1315,1653
16794,Q202904,Q1750531,Q2014324,210,351
22174,Q202904,Q1750531,Q2014621,283,424
22647,Q202904,Q1750531,Q2014083,346,445
46231,Q202904,Q1750531,Q2017329,120,503
51281,Q202904,Q1750531,Q2019813,124,321
54287,Q202904,Q1750531,Q2019859,150,601
65419,Q202904,Q1750531,Q2020445,203,339
70127,Q202904,Q1750531,Q2021529,197,335
80282,Q202904,Q1750531,Q2022130,242,390
23409,Q202904,Q2476900,Q405373,3264,3152
03890,Q202904,Q2476900,Q2454306,12,21
03900,Q202904,Q2476900,Q2012377,16,24
10269,Q202904,Q2476900,Q2454412,39,91
11332,Q202904,Q2476900,Q2013192,18,42
11483,Q202904,Q2476900,Q2013019,15,74
14034,Q202904,Q2476900,Q7289997,478,527
15518,Q202904,Q2476900,Q1009447,105,167
16938,Q202904,Q2476900,Q2014380,6,17
18006,Q202904,Q2476900,Q2014331,6,11
22229,Q202904,Q2476900,Q2604727,1,1
22722,Q202904,Q2476900,Q9210514,1,17
23354,Q202904,Q2476900,Q2014001,28,93
23635,Q202904,Q2476900,Q2014019,3,4
35479,Q202904,Q2476900,Q1722593,234,240
35630,Q202904,Q2476900,Q2016039,4,7
40070,Q202904,Q2476900,Q4242600,15,47
43484,Q202904,Q2476900,Q4260158,11,27
43757,Q202904,Q2476900,Q2017322,0,2
46766,Q202904,Q2476900,Q1009490,27,91
51189,Q202904,Q2476900,Q2019043,2,6
51514,Q202904,Q2476900,Q2018908,61,87
52043,Q202904,Q2476900,Q2019131,21,38
58133,Q202904,Q2476900,Q2019292,19,55
62342,Q202904,Q2476900,Q4391406,22,49
72014,Q202904,Q2476900,Q15286314,7,29
78255,Q202904,Q2476900,Q4503381,90,134
78553,Q202904,Q2476900,Q2022026,22,55
80265,Q202904,Q2476900,Q4508256,6,11
80426,Q202904,Q2476900,Q2022014,4,7
81579,Q202904,Q2476900,Q2022455,16,29
81699,Q202904,Q2476900,Q2022380,7,31
87343,Q202904,Q2476900,Q2024505,23,59
27303,Q202904,Q1750672,Q406042,7189,7500
04604,Q202904,Q1750672,Q2012493,29,113
14074,Q202904,Q1750672,Q2472751,818,877
15432,Q202904,Q1750672,Q2653658,239,407
17885,Q202904,Q1750672,Q4149040,392,595
21779,Q202904,Q1750672,Q2013833,720,969
34120,Q202904,Q1750672,Q4174777,332,556
36422,Q202904,Q1750672,Q2015905,77,154
40227,Q202904,Q1750672,Q4242675,27,165
43445,Q202904,Q1750672,Q2654069,1690,1836
49388,Q202904,Q1750672,Q4308338,1039,1320
52012,Q202904,Q1750672,Q1412001,2532,3185
53343,Q202904,Q1750672,Q4331137,94,165
56006,Q202904,Q1750672,Q4360320,648,783
57921,Q202904,Q1750672,Q4374899,11,46
61248,Q202904,Q1750672,Q2020221,1218,1662
69448,Q202904,Q1750672,Q2021378,682,763
81760,Q202904,Q1750672,Q2022570,169,290
27632,Q202904,Q771640,Q406064,11292,10659
05147,Q202904,Q771640,Q12083617,51,126
06608,Q202904,Q771640,Q2012944,117,178
17289,Q202904,Q771640,Q2015159,7,6
44313,Q202904,Q771640,Q2017706,277,328
44389,Q202904,Q771640,Q2017278,192,230
49641,Q202904,Q771640,Q2017420,387,430
54050,Q202904,Q771640,Q4337575,9,13
62582,Q202904,Q771640,Q4394296,175,220
87391,Q202904,Q771640,Q2024512,122,172
32901,Q202904,Q1750675,Q405712,14656,13786
02539,Q202904,Q1750675,Q2011996,9,46
02689,Q202904,Q1750675,Q29052099,1,1
07960,Q202904,Q1750675,Q2653106,26,162
04649,Q202904,Q1750675,Q12083258,0,2
04892,Q202904,Q1750675,Q2012181,56,116
05390,Q202904,Q1750675,Q2012062,55,122
06851,Q202904,Q1750675,Q2012756,5,16
07435,Q202904,Q1750675,Q2012592,0,42
10029,Q202904,Q1750675,Q2653672,1730,1805
10656,Q202904,Q1750675,Q2013139,19,58
10690,Q202904,Q1750675,Q2012963,220,412
20729,Q202904,Q1750675,Q2014518,0,3
29338,Q202904,Q1750675,Q4179847,513,566
41191,Q202904,Q1750675,Q2016920,13,94
44611,Q202904,Q1750675,Q4271722,1,2
48009,Q202904,Q1750675,Q2018312,2,16
48369,Q202904,Q1750675,Q4295921,181,202
49450,Q202904,Q1750675,Q687298,63,126
51411,Q202904,Q1750675,Q12133279,0,2
55405,Q202904,Q1750675,Q12138692,5,5
55600,Q202904,Q1750675,Q4347232,6,97
57443,Q202904,Q1750675,Q2019850,152,201
57683,Q202904,Q1750675,Q4372859,3,26
63522,Q202904,Q1750675,Q2020718,0,9
66144,Q202904,Q1750675,Q4415020,6,89
04830,Q202904,Q1750675,Q4439308,457,520
81253,Q202904,Q1750675,Q2022419,242,333
38558,Q202904,Q4232394,Q251439,2182,2123
38916,Q202904,Q2560787,Q2990446,6700,6200
50245,Q202904,Q2560787,Q406022,1582,1481
15374,Q202904,Q2560787,Q2013676,1,1
18561,Q202904,Q2560787,Q2455933,216,260
54554,Q202904,Q2560787,Q2018888,16,61
56993,Q202904,Q2560787,Q2019519,8,39
58863,Q202904,Q2560787,Q4385031,227,284
38978,Q202904,Q13554376,Q671522,11430,12438
03191,Q202904,Q13554376,Q2011036,164,457
04813,Q202904,Q13554376,Q2012383,80,248
07171,Q202904,Q13554376,Q2012838,92,137
15984,Q202904,Q13554376,Q2013467,477,771
17449,Q202904,Q13554376,Q4147387,247,426
23296,Q202904,Q13554376,Q4167504,887,1211
23707,Q202904,Q13554376,Q2014885,16,90
23844,Q202904,Q13554376,Q1020301,57,311
53607,Q202904,Q13554376,Q2654125,319,497
56215,Q202904,Q13554376,Q2654183,1940,2357
57529,Q202904,Q13554376,Q15621490,3,21
78197,Q202904,Q13554376,Q2462628,43,103
81356,Q202904,Q13554376,Q2022387,175,349
58030,Q202904,Q2012325,Q387864,4363,4269
11020,Q202904,Q2012325,Q2013212,285,377
20897,Q202904,Q2012325,Q2014612,1118,1129
35585,Q202904,Q2012325,Q2016007,103,209
46961,Q202904,Q2012325,Q2018064,113,121
54170,Q202904,Q2012325,Q2019685,525,669
54211,Q202904,Q2012325,Q2019346,357,394
58044,Q202904,Q2012325,Q2018803,30,98
61189,Q202904,Q2012325,Q12146521,157,249
61807,Q202904,Q2012325,Q4388603,589,667
65872,Q202904,Q2012325,Q2020352,61,91
65231,Q202904,Q2011302,Q388070,29094,26930
00391,Q202904,Q2011302,Q2011741,122,387
03441,Q202904,Q2011302,Q2011450,516,618
03767,Q202904,Q2011302,Q2012286,221,424
03770,Q202904,Q2011302,Q2011956,9,16
15285,Q202904,Q2011302,Q2457696,1167,1264
16599,Q202904,Q2011302,Q2013820,119,395
18201,Q202904,Q2011302,Q2013970,82,153
22469,Q202904,Q2011302,Q12101896,73,233
23039,Q202904,Q2011302,Q2014360,554,603
23491,Q202904,Q2011302,Q2014314,586,594
31228,Q202904,Q2011302,Q2015891,205,273
37294,Q202904,Q2011302,Q2016595,158,245
37527,Q202904,Q2011302,Q4225716,414,643
46067,Q202904,Q2011302,Q2017609,252,324
46276,Q202904,Q2011302,Q1003246,355,451
47264,Q202904,Q2011302,Q938341,696,713
52249,Q202904,Q2011302,Q2018797,70,78
57697,Q202904,Q2011302,Q2462180,176,352
58548,Q202904,Q2011302,Q4379922,454,457
61604,Q202904,Q2011302,Q2020703,996,998
61922,Q202904,Q2011302,Q2020484,573,639
62486,Q202904,Q2011302,Q2020423,148,340
83243,Q202904,Q2011302,Q2022470,102,173
83291,Q202904,Q2011302,Q2022425,852,1000
87535,Q202904,Q2011302,Q2463234,1,0
87552,Q202904,Q2011302,Q2463119,210,392
65869,Q202904,Q2715418,Q406143,8003,7819
02289,Q202904,Q2715418,Q2011044,12,29
02899,Q202904,Q2715418,Q2011501,110,223
14461,Q202904,Q2715418,Q2013318,69,131
06272,Q202904,Q2715418,Q2012751,150,203
06327,Q202904,Q2715418,Q2012870,10,10
06985,Q202904,Q2715418,Q4098612,8,33
11510,Q202904,Q2715418,Q4113350,1167,1775
14194,Q202904,Q2715418,Q4130969,190,187
18040,Q202904,Q2715418,Q2014248,29,49
21316,Q202904,Q2715418,Q2014625,6,16
21751,Q202904,Q2715418,Q2014659,37,59
23798,Q202904,Q2715418,Q2014638,145,139
27228,Q202904,Q2715418,Q2014500,43,57
29163,Q202904,Q2715418,Q2016993,166,215
30082,Q202904,Q2715418,Q2016905,10,40
30329,Q202904,Q2715418,Q4186255,17,34
30350,Q202904,Q2715418,Q2017035,90,113
30847,Q202904,Q2715418,Q2458064,180,185
32843,Q202904,Q2715418,Q2653732,1743,1802
43092,Q202904,Q2715418,Q2017393,89,118
43390,Q202904,Q2715418,Q2596383,60,124
44330,Q202904,Q2715418,Q4269053,240,441
48129,Q202904,Q2715418,Q4293326,366,435
53374,Q202904,Q2715418,Q2019804,37,77
53610,Q202904,Q2715418,Q2018724,71,65
54122,Q202904,Q2715418,Q2018668,228,206
62387,Q202904,Q2715418,Q4391617,796,965
62414,Q202904,Q2715418,Q2020583,63,61
65663,Q202904,Q2715418,Q2461669,876,1117
72655,Q202904,Q2715418,Q2462965,756,868
78402,Q202904,Q2715418,Q2058390,20,49
78481,Q202904,Q2715418,Q4505325,1437,1385
87028,Q202904,Q2715418,Q4535811,67,103
67372,Q202904,Q2408489,Q406470,7320,7247
00223,Q202904,Q2408489,Q1772152,1249,1431
02926,Q202904,Q2408489,Q2653122,4,9
06175,Q202904,Q2408489,Q2653217,7,40
07541,Q202904,Q2408489,Q2653666,36,123
18133,Q202904,Q2408489,Q2653676,12,56
18294,Q202904,Q2408489,Q2653596,76,174
23474,Q202904,Q2408489,Q2653561,13,63
32411,Q202904,Q2408489,Q2459428,68,152
56558,Q202904,Q2408489,Q2654110,1,6
56914,Q202904,Q2408489,Q2654801,1,1
61621,Q202904,Q2408489,Q2654230,16,56
61964,Q202904,Q2408489,Q2654272,5,38
31044,Q202904,Q2407916,Q405262,5139,4717
36484,Q202904,Q2407916,Q2653567,172,167
56137,Q202904,Q2407916,Q2462929,187,216
78669,Q202904,Q2407916,Q2462655,282,275
00504,Q202904,Q2012997,Q7511879,1522,1525
56407,Q202904,Q2407089,Q405654,7353,6949
24164,Q202904,Q2407089,Q2455728,701,731
03842,Q202904,Q1750534,Q2012366,84,136
07051,Q202904,Q1750534,Q916214,224,348
35821,Q202904,Q1750534,Q4210895,52,96
48324,Q202904,Q1750534,Q2994069,1477,1579
67636,Q202904,Q1750534,Q2021173,207,357
80011,Q202904,Q1750661,Q10796850,1195,1281
80323,Q202904,Q3627159,Q2418971,1479,1780
22006,Q202904,Q4165080,Q405248,4810,4819
87816,Q202904,Q4165080,Q21405386,2,42
06183,Q2012583,Q1749540,Q899684,515,588
10673,Q2012583,Q1749540,Q2012981,94,204
15744,Q2012583,Q1749540,Q2013477,69,101
16691,Q2012583,Q1749540,Q2013812,186,253
16852,Q2012583,Q1749540,Q2014283,165,156
17717,Q2012583,Q1749540,Q2457384,565,650
22736,Q2012583,Q1749540,Q2014790,60,58
38100,Q2012583,Q1749540,Q2016850,29,71
46588,Q2012583,Q1749540,Q2017722,61,118
49998,Q2012583,Q1749540,Q2018464,16,37
47305,Q2012583,Q1749540,Q4282158,24,54
47665,Q2012583,Q1749540,Q4287892,101,186
48372,Q2012583,Q1749540,Q4295923,603,739
51072,Q2012583,Q1749540,Q2018591,109,140
53624,Q2012583,Q1749540,Q2019011,320,389
53850,Q2012583,Q1749540,Q541193,1339,1579
55484,Q2012583,Q1749540,Q2019060,484,567
56811,Q2012583,Q1749540,Q2019297,475,621
58075,Q2012583,Q1749540,Q2018690,113,211
67074,Q2012583,Q1749540,Q4423017,14,30
70531,Q2012583,Q1749540,Q4447883,59,105
70562,Q2012583,Q1749540,Q2021341,53,155
80793,Q2012583,Q1749540,Q2022277,1394,1485
18280,Q2012583,Q953742,Q405736,8183,7770
00552,Q2012583,Q953742,Q2011519,209,234
10416,Q2012583,Q953742,Q4106644,36,82
14951,Q2012583,Q953742,Q4139111,794,787
32857,Q2012583,Q953742,Q2016289,143,176
47603,Q2012583,Q953742,Q2017915,400,495
49391,Q2012583,Q953742,Q4308339,185,172
49535,Q2012583,Q953742,Q4309288,763,751
53134,Q2012583,Q953742,Q2019051,1379,1467
57515,Q2012583,Q953742,Q2018900,208,209
61755,Q2012583,Q953742,Q7214973,70,122
35167,Q2012583,Q1750050,Q192926,55635,49670
40292,Q2012583,Q1750050,Q769058,3501,3218
83199,Q2012583,Q1750050,Q133961,1261,1281
06848,Q2012583,Q1750050,Q2012549,2307,2023
15864,Q2012583,Q1750050,Q2013746,186,309
16780,Q2012583,Q1750050,Q2014714,192,213
49076,Q2012583,Q1750050,Q2014469,1286,1325
22633,Q2012583,Q1750050,Q2014116,719,584
24075,Q2012583,Q1750050,Q4170665,605,668
27499,Q2012583,Q1750050,Q2458346,2294,2304
38563,Q2012583,Q1750050,Q2016246,2901,2629
40868,Q2012583,Q1750050,Q2015731,1266,1050
53179,Q2012583,Q1750050,Q2019390,1650,1601
62983,Q2012583,Q1750050,Q4396682,1088,1108
63570,Q2012583,Q1750050,Q2020332,1171,1195
68446,Q2012583,Q1750050,Q2021019,141,222
77027,Q2012583,Q1750050,Q4494555,1820,1600
80532,Q2012583,Q1750050,Q2022102,894,933
83106,Q2012583,Q1750050,Q4522459,2008,1874
87641,Q2012583,Q1750050,Q4539210,859,830
49494,Q2012583,Q2405076,Q405916,3371,3376
05671,Q2012583,Q2405076,Q2455408,22,54
07380,Q2012583,Q2405076,Q29052110,0,1
10848,Q2012583,Q2405076,Q2013386,1237,1228
24342,Q2012583,Q2405076,Q4171516,1152,1218
24637,Q2012583,Q2405076,Q2014537,1,0
30870,Q2012583,Q2405076,Q4192026,908,956
61635,Q2012583,Q2405076,Q2020903,11,48
66103,Q2012583,Q2405076,Q4413959,8,23
67341,Q2012583,Q2405076,Q2021475,3,55
73420,Q2012583,Q2405076,Q2021878,1284,1413
83020,Q2012583,Q2405076,Q2022493,217,386
86043,Q2012583,Q2405076,Q2463630,843,807
87148,Q2012583,Q2405076,Q2463439,1,16
87212,Q2012583,Q2405076,Q2022307,3079,2885
03023,Q2012583,Q2609370,Q2011077,39,68
07750,Q2012583,Q2609370,Q4101544,209,302
07819,Q2012583,Q2609370,Q2012686,177,326
10224,Q2012583,Q2609370,Q4104189,169,189
10639,Q2012583,Q2609370,Q4107146,55,128
61791,Q2012583,Q2609370,Q2017149,128,211
39222,Q2012583,Q2609370,Q2016195,36,101
53576,Q2012583,Q2609370,Q2657316,305,381
59166,Q2012583,Q2609370,Q2019927,129,279
68312,Q2012583,Q2609370,Q4438464,169,424
69434,Q2012583,Q2609370,Q4442891,72,108
72970,Q2012583,Q2609370,Q4461799,225,300
87713,Q2012583,Q2609370,Q2022522,348,514
55021,Q2012583,Q2405088,Q407336,2922,2726
00309,Q2012583,Q2405088,Q2011067,2874,1871
00697,Q2012583,Q2405088,Q2011103,812,548
10954,Q2012583,Q2405088,Q4110586,52,88
14026,Q2012583,Q2405088,Q2013284,2012,1605
16924,Q2012583,Q2405088,Q2014409,1535,1413
22808,Q2012583,Q2405088,Q2013910,748,741
47101,Q2012583,Q2405088,Q2017962,1076,810
54153,Q2012583,Q2405088,Q2019106,1479,1155
66826,Q2012583,Q2405088,Q4421989,931,800
73451,Q2012583,Q2405088,Q2021735,297,344
73540,Q2012583,Q2405088,Q2021722,1419,1355
73688,Q2012583,Q2405088,Q2021923,1070,937
61460,Q2012583,Q1750036,Q407383,13554,11887
03407,Q2012583,Q1750036,Q2011983,64,46
17960,Q2012583,Q1750036,Q2012407,353,539
07288,Q2012583,Q1750036,Q2012577,59,79
15062,Q2012583,Q1750036,Q2058471,3,2
20153,Q2012583,Q1750036,Q2015182,204,313
21209,Q2012583,Q1750036,Q2014389,151,207
30795,Q2012583,Q1750036,Q2016471,65,213
31293,Q2012583,Q1750036,Q4192797,520,676
37455,Q2012583,Q1750036,Q4225709,60,87
37507,Q2012583,Q1750036,Q2460651,435,437
38008,Q2012583,Q1750036,Q2017216,344,646
38340,Q2012583,Q1750036,Q2015713,28,31
44540,Q2012583,Q1750036,Q4271436,483,537
47500,Q2012583,Q1750036,Q4285869,91,76
57323,Q2012583,Q1750036,Q2019326,371,476
62712,Q2012583,Q1750036,Q2020311,70,92
65838,Q2012583,Q1750036,Q2020780,91,136
70586,Q2012583,Q1750036,Q4448054,1197,1471
72477,Q2012583,Q1750036,Q2021585,102,127
72824,Q2012583,Q1750036,Q2021614,144,233
73225,Q2012583,Q1750036,Q4464069,448,571
73314,Q2012583,Q1750036,Q4464659,431,555
68850,Q2012583,Q534046,Q170415,158668,137766
00655,Q2012583,Q534046,Q2011088,175,477
03856,Q2012583,Q534046,Q2058401,70,129
04738,Q2012583,Q534046,Q2012213,1351,1703
05431,Q2012583,Q534046,Q4093707,151,821
05637,Q2012583,Q534046,Q2024498,51,120
06197,Q2012583,Q534046,Q2012884,881,1007
07199,Q2012583,Q534046,Q2012669,300,522
11675,Q2012583,Q534046,Q2013124,31,70
16701,Q2012583,Q534046,Q2015170,700,1134
24482,Q2012583,Q534046,Q2014398,1349,1893
27214,Q2012583,Q534046,Q2014551,624,753
27379,Q2012583,Q534046,Q4175146,50,255
30119,Q2012583,Q534046,Q4183518,815,1149
31276,Q2012583,Q534046,Q2016866,519,973
35153,Q2012583,Q534046,Q7261869,57,265
35420,Q2012583,Q534046,Q2015638,880,1025
35515,Q2012583,Q534046,Q2016253,840,1340
36899,Q2012583,Q534046,Q4221444,438,819
37678,Q2012583,Q534046,Q4226469,86,168
38039,Q2012583,Q534046,Q2016305,221,394
43921,Q2012583,Q534046,Q4264887,85,205
63149,Q2012583,Q534046,Q4265407,68,220
44687,Q2012583,Q534046,Q2017483,39,188
44851,Q2012583,Q534046,Q2017781,112,195
46098,Q2012583,Q534046,Q2017436,423,705
46417,Q2012583,Q534046,Q2017629,441,701
46591,Q2012583,Q534046,Q2017637,212,322
48502,Q2012583,Q534046,Q4297679,175,385
48765,Q2012583,Q534046,Q3593114,696,938
52252,Q2012583,Q534046,Q2019634,69,335
54016,Q2012583,Q534046,Q2018752,612,764
54314,Q2012583,Q534046,Q4338688,88,247
55289,Q2012583,Q534046,Q4342953,228,439
56188,Q2012583,Q534046,Q4361137,205,411
56825,Q2012583,Q534046,Q2018620,304,312
57073,Q2012583,Q534046,Q4368304,113,177
58236,Q2012583,Q534046,Q2019477,614,972
58743,Q2012583,Q534046,Q4382794,89,343
58952,Q2012583,Q534046,Q2020130,141,234
59170,Q2012583,Q534046,Q2019904,26,121
61995,Q2012583,Q534046,Q4389375,284,690
63301,Q2012583,Q534046,Q2020323,40,111
65317,Q2012583,Q534046,Q2020919,141,204
67154,Q2012583,Q534046,Q2020992,46,220
68970,Q2012583,Q534046,Q2021164,213,583
69794,Q2012583,Q534046,Q4443611,112,197
70202,Q2012583,Q534046,Q7205973,97,418
68730,Q2012583,Q534046,Q2022177,1203,1412
77431,Q2012583,Q534046,Q2022170,304,604
77476,Q2012583,Q534046,Q2022083,1818,2108
87182,Q2012583,Q534046,Q2022884,140,565
81414,Q2012583,Q1749678,Q407340,17522,15494
11082,Q2012583,Q1749678,Q4111476,116,348
14920,Q2012583,Q1749678,Q3519689,667,793
21049,Q2012583,Q1749678,Q9283364,63,137
24623,Q2012583,Q1749678,Q2014429,74,104
30819,Q2012583,Q1749678,Q4191663,1239,1230
31070,Q2012583,Q1749678,Q2016707,30,68
32456,Q2012583,Q1749678,Q4198471,31,102
46658,Q2012583,Q1749678,Q2017835,151,329
48831,Q2012583,Q1749678,Q2017881,42,193
54242,Q2012583,Q1749678,Q2019399,9,8
63344,Q2012583,Q1749678,Q998148,202,346
65810,Q2012583,Q1749678,Q4411049,1139,1147
68182,Q2012583,Q1749678,Q4430861,424,463
68463,Q2012583,Q1749678,Q2021219,81,158
69496,Q2012583,Q1749678,Q2021334,18,82
78330,Q2012583,Q1749678,Q2021897,216,229
78375,Q2012583,Q1749678,Q2021998,125,160
87254,Q2012583,Q1749678,Q2022460,132,241
18157,Q2012583,Q1749681,Q407207,3207,3030
06478,Q2012583,Q1749681,Q2012792,0,3
20211,Q2012583,Q1749681,Q4156007,2,6
21124,Q2012583,Q1749681,Q4161746,9,42
29595,Q2012583,Q1749681,Q2015740,1,5
31022,Q2012583,Q1749681,Q2016838,9,10
38203,Q2012583,Q1749681,Q4230368,379,388
44776,Q2012583,Q1749681,Q2017362,20,36
22767,Q2012583,Q1749681,Q2019746,2014,1962
58894,Q2012583,Q1749681,Q2020252,19,38
51648,Q2012583,Q535085,Q405821,3298,3136
27070,Q2012583,Q535085,Q2458298,609,631
48163,Q2012583,Q535085,Q4175144,442,592
51888,Q2012583,Q535085,Q2019668,867,890
00518,Q2012589,Q2633034,Q405852,1752,1469
02628,Q2012589,Q2633034,Q2012008,11,9
04755,Q2012589,Q2633034,Q2012027,22,28
06919,Q2012589,Q2633034,Q2012852,11,10
10433,Q2012589,Q2633034,Q2013055,72,68
10584,Q2012589,Q2633034,Q2012972,87,68
15045,Q2012589,Q2633034,Q4139562,24,20
15850,Q2012589,Q2633034,Q2013454,2,1
16211,Q2012589,Q2633034,Q2013577,11,12
20479,Q2012589,Q2633034,Q4156364,8,13
21275,Q2012589,Q2633034,Q2014507,65,42
21703,Q2012589,Q2633034,Q4163793,288,240
22099,Q2012589,Q2633034,Q2013994,6,11
24428,Q2012589,Q2633034,Q2013901,7,8
32473,Q2012589,Q2633034,Q4198473,440,426
36169,Q2012589,Q2633034,Q2016322,95,74
37040,Q2012589,Q2633034,Q4222468,77,63
38323,Q2012589,Q2633034,Q4231127,150,127
39368,Q2012589,Q2633034,Q2016533,1,0
40258,Q2012589,Q2633034,Q2016744,48,41
41099,Q2012589,Q2633034,Q2017554,105,98
44598,Q2012589,Q2633034,Q2017496,342,244
46468,Q2012589,Q2633034,Q2017520,1,7
46735,Q2012589,Q2633034,Q2017866,70,90
47130,Q2012589,Q2633034,Q2017971,0,1
48026,Q2012589,Q2633034,Q2018408,3,6
48194,Q2012589,Q2633034,Q4293414,46,18
49045,Q2012589,Q2633034,Q7224255,220,205
49059,Q2012589,Q2633034,Q2018597,214,185
53641,Q2012589,Q2633034,Q2019198,89,100
56424,Q2012589,Q2633034,Q2019336,3,12
57827,Q2012589,Q2633034,Q4373089,9,16
58476,Q2012589,Q2633034,Q2019866,5,4
58949,Q2012589,Q2633034,Q2019976,8,8
61251,Q2012589,Q2633034,Q4386952,60,48
61769,Q2012589,Q2633034,Q2020069,243,197
65752,Q2012589,Q2633034,Q2020859,32,22
65855,Q2012589,Q2633034,Q2020733,28,22
66175,Q2012589,Q2633034,Q2020433,263,223
67492,Q2012589,Q2633034,Q2021148,0,1
68881,Q2012589,Q2633034,Q2021225,43,24
69136,Q2012589,Q2633034,Q2021001,152,92
69146,Q2012589,Q2633034,Q2461437,436,369
69376,Q2012589,Q2633034,Q2021024,30,29
69897,Q2012589,Q2633034,Q2021430,6,13
72062,Q2012589,Q2633034,Q2021682,226,186
72452,Q2012589,Q2633034,Q2021662,3,1
73078,Q2012589,Q2633034,Q2021656,825,552
77120,Q2012589,Q2633034,Q2021808,4,5
80279,Q2012589,Q2633034,Q2022033,51,42
80786,Q2012589,Q2633034,Q4513276,107,89
80892,Q2012589,Q2633034,Q2022272,98,125
83332,Q2012589,Q2633034,Q2022499,28,23
87271,Q2012589,Q2633034,Q2022577,11,10
87521,Q2012589,Q2633034,Q2024522,1,1
87686,Q2012589,Q2633034,Q4539479,35,55
53535,Q2012589,Q3882332,Q406243,10825,9248
03647,Q2012589,Q3882332,Q2012389,1281,1185
07243,Q2012589,Q3882332,Q2012893,328,217
10392,Q2012589,Q3882332,Q4106374,420,370
10481,Q2012589,Q3882332,Q2012845,869,539
10687,Q2012589,Q3882332,Q2012876,595,441
10728,Q2012589,Q3882332,Q4109336,171,113
11212,Q2012589,Q3882332,Q4112222,364,298
12156,Q2012589,Q3882332,Q2013197,1116,780
15922,Q2012589,Q3882332,Q2013598,432,294
16420,Q2012589,Q3882332,Q2013668,530,391
16818,Q2012589,Q3882332,Q2014700,292,231
16849,Q2012589,Q3882332,Q2015205,215,197
17230,Q2012589,Q3882332,Q2014302,272,149
22280,Q2012589,Q3882332,Q2014178,348,274
22664,Q2012589,Q3882332,Q2014437,509,407
22719,Q2012589,Q3882332,Q2014077,272,157
31416,Q2012589,Q3882332,Q4189431,983,779
30692,Q2012589,Q3882332,Q2016912,881,612
31262,Q2012589,Q3882332,Q2016280,307,179
32620,Q2012589,Q3882332,Q2016806,665,646
35643,Q2012589,Q3882332,Q2016962,1553,1343
36806,Q2012589,Q3882332,Q2016926,382,291
37811,Q2012589,Q3882332,Q2460077,739,591
39596,Q2012589,Q3882332,Q2016736,286,227
48790,Q2012589,Q3882332,Q2018424,657,485
53062,Q2012589,Q3882332,Q2019114,1103,754
55327,Q2012589,Q3882332,Q4343840,481,311
55381,Q2012589,Q3882332,Q2018651,174,198
56112,Q2012589,Q3882332,Q2020912,202,145
56856,Q2012589,Q3882332,Q2019019,1036,682
58774,Q2012589,Q3882332,Q2020242,302,214
58972,Q2012589,Q3882332,Q2019993,895,526
59029,Q2012589,Q3882332,Q12140540,365,280
63104,Q2012589,Q3882332,Q4397772,16,14
63639,Q2012589,Q3882332,Q2020508,401,304
68761,Q2012589,Q3882332,Q2021181,329,259
73609,Q2012589,Q3882332,Q2021607,63,63
75013,Q2012589,Q3882332,Q2021939,148,142
78166,Q2012589,Q3882332,Q4503176,77,65
78450,Q2012589,Q3882332,Q2022054,1201,750
81147,Q2012589,Q3882332,Q2022266,488,337
53552,Q2012589,Q3882809,Q404756,2842,2600
15833,Q2012589,Q3882809,Q2013445,1279,1072
17172,Q2012589,Q3882809,Q2455905,368,460
18407,Q2012589,Q3882809,Q2014692,566,528
39671,Q2012589,Q3882809,Q2016313,1480,1249
44608,Q2012589,Q3882809,Q2017426,536,494
57649,Q2012589,Q3908413,Q406068,17703,15545
00566,Q2012589,Q3908413,Q2011050,673,637
02021,Q2012589,Q3908413,Q2011176,132,123
03931,Q2012589,Q3908413,Q2012109,81,102
06046,Q2012589,Q3908413,Q2012776,23,32
11716,Q2012589,Q3908413,Q4113960,655,640
14307,Q2012589,Q3908413,Q2013291,683,730
15103,Q2012589,Q3908413,Q2013617,665,610
16081,Q2012589,Q3908413,Q4144204,70,91
