ekatte,region,municipality,settlement,permanent_03_2020,current_03_2020
31067,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ЗЛАТИЯ,87,97
35674,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. КАМЕН,212,156
36419,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. КАРАПЕЛИТ,1185,1158
37808,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. КОЗЛОДУЙЦИ,378,456
39061,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. КОТЛЕНЦИ,231,284
39242,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. КРАГУЛЕВО,20,49
43997,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ЛОВЧАНЦИ,895,922
44272,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ЛОМНИЦА,381,328
43431,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ЛЯСКОВО,360,380
46454,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. МАЛКА СМОЛНИЦА,64,81
47679,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. МЕДОВО,32,38
47901,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. МЕТОДИЕВО,173,216
48088,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. МИЛАДИНОВЦИ,87,104
52038,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. НОВО БОТЕВО,17,23
53210,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ОВЧАРОВО,596,499
53432,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ОДРИНЦИ,145,220
53450,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ОДЪРЦИ,685,667
53597,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ОПАНЕЦ,108,189
53881,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ОРЛОВА МОГИЛА,65,97
55511,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПАСКАЛЕВО,604,656
56695,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПЛАЧИДОЛ,523,636
21083,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПОБЕДА,978,940
57087,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПОДСЛОН,654,400
68103,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПОЛКОВНИК ИВАНОВО,54,69
59402,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПОЛКОВНИК МИНКОВО,169,176
57279,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПОЛКОВНИК СВЕЩАРОВО,106,173
57550,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПОПГРИГОРОВО,46,118
58339,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПРИЛЕП,6,15
58360,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПРИМОРЦИ,70,82
58880,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПЧЕЛИНО,250,225
58935,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ПЧЕЛНИК,43,62
63063,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. РОСЕНОВО,252,257
00374,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. САМУИЛОВО,94,104
65824,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. СВОБОДА,145,150
66946,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. СЛАВЕЕВО,153,145
70812,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. СЛИВЕНЦИ,263,226
67622,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. СМОЛНИЦА,385,379
67917,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. СОКОЛНИК,22,25
69198,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. СТЕФАН КАРАДЖА,295,352
69242,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. СТЕФАНОВО,1061,1013
69300,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. СТОЖЕР,1536,1518
73818,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ТЯНЕВО,149,141
76064,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ФЕЛДФЕБЕЛ ДЕНКОВО,1433,705
77284,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ХИТОВО,239,214
78152,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ЦАРЕВЕЦ,418,487
80769,ДОБРИЧ,ДОБРИЧ-СЕЛСКА,С. ЧЕРНА,898,595
35064,ДОБРИЧ,КАВАРНА,ГР. КАВАРНА,12388,11620
03318,ДОБРИЧ,КАВАРНА,С. БЕЛГУН,366,366
04090,ДОБРИЧ,КАВАРНА,С. БИЛО,20,16
05009,ДОБРИЧ,КАВАРНА,С. БОЖУРЕЦ,82,88
07257,ДОБРИЧ,КАВАРНА,С. БЪЛГАРЕВО,1175,1164
11003,ДОБРИЧ,КАВАРНА,С. ВИДНО,104,113
12173,ДОБРИЧ,КАВАРНА,С. ВРАНИНО,243,255
32768,ДОБРИЧ,КАВАРНА,С. ИРЕЧЕК,4,5
35746,ДОБРИЧ,КАВАРНА,С. КАМЕН БРЯГ,32,49
40049,ДОБРИЧ,КАВАРНА,С. КРУПЕН,20,27
48828,ДОБРИЧ,КАВАРНА,С. МОГИЛИЩЕ,57,72
51408,ДОБРИЧ,КАВАРНА,С. НЕЙКОВО,49,55
57861,ДОБРИЧ,КАВАРНА,С. ПОРУЧИК ЧУНЧЕВО,21,29
62092,ДОБРИЧ,КАВАРНА,С. РАКОВСКИ,209,247
65543,ДОБРИЧ,КАВАРНА,С. СВЕТИ НИКОЛА,187,198
66113,ДОБРИЧ,КАВАРНА,С. СЕЛЦЕ,87,95
66281,ДОБРИЧ,КАВАРНА,С. СЕПТЕМВРИЙЦИ,510,503
72693,ДОБРИЧ,КАВАРНА,С. ТОПОЛА,171,168
72936,ДОБРИЧ,КАВАРНА,С. ТРАВНИК,18,20
77044,ДОБРИЧ,КАВАРНА,С. ХАДЖИ ДИМИТЪР,62,84
80340,ДОБРИЧ,КАВАРНА,С. ЧЕЛОПЕЧЕНЕ,54,63
00031,ДОБРИЧ,КРУШАРИ,С. АБРИТ,283,224
00268,ДОБРИЧ,КРУШАРИ,С. АЛЕКСАНДРИЯ,41,65
04193,ДОБРИЧ,КРУШАРИ,С. БИСТРЕЦ,481,127
14043,ДОБРИЧ,КРУШАРИ,С. ГАБЕР,198,100
21470,ДОБРИЧ,КРУШАРИ,С. ДОБРИН,75,102
27656,ДОБРИЧ,КРУШАРИ,С. ЕФРЕЙТОР БАКАЛОВО,816,280
30185,ДОБРИЧ,КРУШАРИ,С. ЗАГОРЦИ,140,148
30781,ДОБРИЧ,КРУШАРИ,С. ЗЕМЕНЦИ,20,12
30884,ДОБРИЧ,КРУШАРИ,С. ЗИМНИЦА,5,11
36138,ДОБРИЧ,КРУШАРИ,С. КАПИТАН ДИМИТРОВО,156,85
38618,ДОБРИЧ,КРУШАРИ,С. КОРИТЕН,416,243
40097,ДОБРИЧ,КРУШАРИ,С. КРУШАРИ,1400,1331
44104,ДОБРИЧ,КРУШАРИ,С. ЛОЗЕНЕЦ,1029,585
53357,ДОБРИЧ,КРУШАРИ,С. ОГНЯНОВО,5,8
57234,ДОБРИЧ,КРУШАРИ,С. ПОЛКОВНИК ДЯКОВО,428,257
57858,ДОБРИЧ,КРУШАРИ,С. ПОРУЧИК КЪРДЖИЕВО,20,24
65906,ДОБРИЧ,КРУШАРИ,С. СЕВЕРНЯК,229,136
65913,ДОБРИЧ,КРУШАРИ,С. СЕВЕРЦИ,401,195
72196,ДОБРИЧ,КРУШАРИ,С. ТЕЛЕРИГ,1014,447
72271,ДОБРИЧ,ТЕРВЕЛ,ГР. ТЕРВЕЛ,7653,6503
00432,ДОБРИЧ,ТЕРВЕЛ,С. АНГЕЛАРИЙ,357,122
02405,ДОБРИЧ,ТЕРВЕЛ,С. БАЛИК,516,235
03215,ДОБРИЧ,ТЕРВЕЛ,С. БЕЗМЕР,2787,1416
04916,ДОБРИЧ,ТЕРВЕЛ,С. БОЖАН,1279,620
05342,ДОБРИЧ,ТЕРВЕЛ,С. БОНЕВО,560,102
06464,ДОБРИЧ,ТЕРВЕЛ,С. БРЕСТНИЦА,1,5
14982,ДОБРИЧ,ТЕРВЕЛ,С. ГЛАВАНЦИ,394,123
17590,ДОБРИЧ,ТЕРВЕЛ,С. ГРАДНИЦА,765,412
18191,ДОБРИЧ,ТЕРВЕЛ,С. ГУСЛАР,275,52
29035,ДОБРИЧ,ТЕРВЕЛ,С. ЖЕГЛАРЦИ,1808,853
31396,ДОБРИЧ,ТЕРВЕЛ,С. ЗЪРНЕВО,3420,1458
